id,eng__001,eng__002,eng__003,eng__004,afr__001,afr__002,afr__003,zul__001,zul__002,zul__003,xho__001,xho__002,xho__003,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,nde__001,nde__002,nde__003,nde__004,tsn__001,tsn__002,tsn__003,tsn__004,tsn__005,nso__001,nso__002,nso__003,sot__001,sot__002,ven__001,ven__002,ven__003,tso__001,tso__002,tso__003,tso__004
dsac_multi_fin_00275,participation bond {collective investment schemes},,,,deelnemingsverband,,,ibhondi yokuzimbandakanya,,,ibhondi ngabatyali-mali,,,lusiso lolunebungoti lobuncane,,,,,ibhondi enembuyiselo,,,,peeletsotlhakanelo,peeletsokopanelo,,,,peeletšokopanelwa,peeletšo ya mohlakanelwa,,bonto e kopanetsweng,,tshikimu tsha u dzhenelela,,,bondonhlanganelo,,,
dsac_multi_fin_00276,participatory interest {collective investment schemes},,,,deelnemingsbelang,,,inzalo yokuzimbandakanya,,,inxenye onayo kwipotifoliyo,,,incenye yemsisimali,,,,,isabelo somsisimali,,,,morokotsotlhakanelo,,,,,setseka sa motšeakarolo dipeeletšong,,,phehiso ya motsetedi,,mbuelo ya mudzheneleli,,,xiphemu xa vuvekisi,,,
dsac_multi_fin_00277,partnership insurance,,,,vennootskapsversekering,,,umshwalense wobambiswano,,,i-inshorensi yamahlakani kushishino,,,umshwalensi webuhlanganyeli,,,,,itjhorensi yehlengosabelo,,,,inšorensetlhakanelo,tshireletsokopanelo,,,,inišorentshe ya mohlakanelwa,,,inshorense ya mahatammoho,,ndindakhombo ya vhushumisani,,,ndzindzakhombo wa bindzuntirhisano,,,
dsac_multi_fin_00278,payable <adj.>,,,,betaalbaar,,,okumele kukhokhwe,,,-tyalwayo,,,-bhadalwako,,,,,-bhadalwako,-bhadelwako,,,-duelwang,,,,,-lefegago,-patelegago,,-lefehang,-patalehang,-badelea,,,-faneleke ku hakeriwa,,,
dsac_multi_fin_00279,payback period,,,,terugbetaaltydperk,terugbetalingstydperk,,isikhathi esinqunyelwe ukukhokha,,,ixesha lentlawulo-tyala,,,sikhatsi sekubhadala sikweleti,,,,,isikhathi sokubhadala isikolodo,isikhathi sokubuyisela,isikhathi sokubhadela isikwelede,,pakatuelo,,,,,paka ya tefo ya dikoloto,,,nako ya ho lefa,nako ya ho patala,tshifhinga tsha u lifha,,,nkarhi wo hakela,,,
dsac_multi_fin_00280,pay cheque <Great Britain>,paycheck <United States>,,,salaristjek,,,isheke lomholo,,,itshekhi yomvuzo,,,lisheke lemholo,,,,,itjhege lomrholo,,,,mogolo,,,,,tšheke ya moputso,tšheke ya mogolo,,tjheke ya mokgolo,,tsheke ya muholo,,,cheke ya muholo,,,
dsac_multi_fin_00281,payroll,,,,betaalstaat,,,uhlu lwabaholelwayo,,,uluhlu lwabarholiswayo,,,luhlu lwalabaholelwako,,,,,irhelo labarholelwako,,,,baduelwa,bagodiswa,lenaanebaduelwa,lenaanebagodiswa,,pheyerolo,lenaneo la bagodišwa,,lenane la bakgodiswa,pheirolo,mutevhe wa vhaholelwa,,,nxaxamelo wa vaholeriwa,nongoloko wa vaholeriwa,,
dsac_multi_fin_00282,pay scale,,,,betaalskaal,,,isilinganisonkokhelo,,,isilinganisi-mvuzo,isilinganisi-mrholo,,silinganisombadalo,silinganisonkhokhelo,,,,isilinganiso sembadalo,,,,selekanyotuelo,,,,,tekanyetšo ya mogolo,sekala sa mogolo,,sekala sa moputso,,tshikalamuholo,,,xikalo xa muholo,,,
dsac_multi_fin_00283,pensionable service,,,,pensioengewende diens,pensioendraende diens,,isikhathi sokuqokelela impesheni,,,ixesha ukwingxowa-mali yezomhlala-phantsi,,,sikhatsi sekusebenta lesibhadalelwe impesheni,,,,,isikhathi sokubhadalela ipentjheni,isikhathi sokubhadelela ipentjheni,,,pakatirelokgethiswa,,,,,paka yeo o bilego karolo ya sekhwama,,,nako ya ho phehisetsa phenshene,nako ya ho phehisetsa bojanala,tshumelo ya phentsheni,,,ntirho lowu nga na phenxeni,,,
dsac_multi_fin_00284,pension benefit,,,,pensioenvoordeel,,,umhlomulo wempesheni,,,intlawulo yomhlala-phantsi,,,yempesheni,inzuzo yempensheni,,,,inzuzo yepentjheni,umhlomulo wepentjheni,,,kungwelosusa,kungwelophenšene,tshiamelosusa,,,dipenefiti tša phentšhene,,,kuno ya phenshene,kuno ya bojanala,mbuelo ya phentsheni,,,mpfuno wa phenxeni,mbuyelo wa phenxeni,,
dsac_multi_fin_00285,pension contribution,,,,pensioenbydrae,,,inkokhelo yempesheni,imfakelo yomhlalaphansi,,intlawulo kwingxowa-mali yomhlala-phantsi,,,imali yempesheni ledvonswako,,,,,imali oyibhadalela ipentjheni,imali oyibhadelela ipentjheni,,,kabelosusa,kabelophenšene,,,,tefelo ya phentšhene,,,phehiso ya phenshene,phehiso ya bojanala,lweṱolweṱo lwa phensheni,,,nchayelo wa phenxeni,,,
dsac_multi_fin_00286,pensioner <Recommended>,retiree,,,pensioenaris,pensioentrekker,gepensioeneerde,usompesheni,,,odla umhlala-phantsi,,,lohola impesheni,,,,,umpentjheni,umhlaliphasi,,,mosusa,moamogelaphenšene,mophenšenara,,,mophentšhenara,phentšhena,,mophenshenara,mojanala,mundendi,,,muholaphenxeni,,,
dsac_multi_fin_00287,pension fund member,,,,pensioenfondslid,,,ilungu lesikhwama sezimpesheni,,,ilungu lengxowa-mali yomhlala-phantsi,,,lilunga lesikhwama sempesheni,,,,,ilunga lesikhwama sepentjheni,,,,motlolesusa,motlolephenšene,,,,leloko la sekhwama sa phentšhene,,,setho sa letlole la penshene,setho sa letlole la bojanala,muraḓo wa tshikwama tsha phensheni,,,xirho xa nkwama wa phenxeni,,,
dsac_multi_fin_00288,pension scheme,,,,pensioenskema,,,uhlelosikhwama lwempesheni,,,ingxowa-mali yomhlala-phantsi,,,sikimu sempesheni,,,,,isikimu sepentjheni,,,,sekemasusa,sekemaphenšene,,,,sekimo sa phentšhene,,,sekimi sa penshene,sekimi sa bojanala,tshikwama tsha phentsheni,,,xikimi xa phenxeni,,,
dsac_multi_fin_00289,personal banker,,,,persoonlike bankier,,,umbhekelizimali,,,umsebenzi-bhankini omabelweyo,,,umeluleki ngetimali longewakho,,,,,umsizi ngezeemali ongowakho,,,,mmolokisi,,,,,moeletši go tša go panka,mothuši go tša go panka,,mothusi wa praefete wa ho banka,,mueletshedzi wa banngani,,,mupfunamunhuyexe hi swa mabangelo,,,
dsac_multi_fin_00290,personal identification number,PIN,,,persoonlike identifikasienommer,PIN,,inombolomfihlo,i-PIN,,inombolo eyimfihlo,i-PIN,,inombolo leyimfihlo,i-PIN,,,,inomboro eyifihlo yomuntu,i-PIN,,,nomorotlhaolosebele,NTS,,,,nomoro ya sephiri ya mong wa akhaonte,phini,,nomoro ya sephiri,phini,nomboroṱhalusavhuṋe,phini,,nomboro ya xihundla ya vutitivisi,phini,,
dsac_multi_fin_00291,personal loan,,,,persoonlike lening,,,imalimboleko,,,imali-mboleko,,,sikweleti semali yetidzingo temuntfu,,,,,imalimboleko yeendingo zomuntu,,,,kadimosebele,,,,,loune ya dinyakwa tša mong,,,lounu ya tjhelete,kadimo ya tjhelete,khadzimiso ya vhuṋe,,,malilombiwa ya munhu,,,
dsac_multi_fin_00292,phishing {scam},,,,uitvissing,kuberstrikroof,,ukulutha,,,ubuqhetseba nge-intanethi,ubutsotsi nge-intanethi,,kukhohlisa ngemachinga ku-inthanethi,butulujane ku-inthanethi,,,,ukuthiya ngethungelelwanohlanganiso,ukuthiya nge-inthanethi,,,tsietso,,,,,go reelwa molaba ka imeile,theomolaba ka imeile,,boqhekanyetsi ka imeile,,fishiṅi,,,vukhamba hi inthanete,,,
dsac_multi_fin_00293,point of sale {physical location},POS,,,verkooppunt,,,indawo yokuthengiselana,i-POS,,indawo yentengiso,i-POS,,indzawo yekutsengiselana,i-POS,,,,ubuthengiselo,indawo yokuthengiselana,,,borekisetso,,,,,borekišetšong,lefelo la borekišetšo,,thekisetsanong,,fhethu ha thengiselano,,,evuhakelelweni,,,
dsac_multi_fin_00294,point-of-sale terminal {a device},POS terminal,,,verkooppuntterminaal,,,umshini wokukhokhelana,i-POS,,umatshini wokuswayipa,,,sisetjentiswakubhadala,,,,,umtjhinyana wokubhadalisa,umtjhinyana wokubhadelisa,,,boduelelo,thili,,,,sedirišwa sa go patediša,,,sesebediswa sa ditefo thekisetsanong,,mutshini wa u badelisa,,,muchini wo hakerisa,,,
dsac_multi_fin_00295,policy benefit,,,,polisvoordeel,,,umhlomulo wepholisi,,,uxhamlo kwipolisi,,,inzuzo yepholisi,,,,,inzuzo yepholisi,umhlomulo wepholisi,,,kungwelopholisi,tshiamelopholisi,,,,dipenefiti tša pholisi,,,kuno ya pholisi,,mbuelo ya phoḽisi,,,mpfuno wa pholisi,mbuyelo wa pholisi,,
dsac_multi_fin_00296,policyholder,,,,polishouer,,,umninipholisi,,,umnini-polisi,,,umninipholisi,,,,,umninipholisi,,,,mongpholisi,,,,,mongpholisi,,,mongapholisi,,muṋe wa phoḽisi,,,n’wini wa pholisi,,,
dsac_multi_fin_00297,Ponzi scheme,,,,ponziskema,,,ibhanoyi iphonzi,,,umgalelo wobuqhetseba,iPonzi skim,,makhuphulana,sikimu se-Ponzi,,,,isikimu se-Ponzi,,,,sekema sa ga Ponzi,,,,,sekimo sa Ponzi,,,sekimi sa Ponzi,,tshikimu tsha Phonzi,,,xikimi xa Ponzi,,,
dsac_multi_fin_00298,pooled fund {collective investment schemes},,,,gepoelde fonds,,,isikhwamanhlanganisela,,,ingxowa yabatyali-mali abohlukeneyo,,,sikhwama lesihlanganyelwe,sikhwama semfelandzawonye,,,,isikhwama esiyihlanganisela,isikhwamahlanganisela,,,letloletlhakanelo,letlolekopanelo,,,,sekhwama sa peeletšo sa mohlakanelwa,,,letlole le kopanetsweng,,tshikwamaṱhanganyelwa,,,nkwamanhlanganelo,,,
dsac_multi_fin_00299,pooling {general},,,,saamvoeging,,,inhlanganisela,,,uhlanganiso-ndawonye lwemithombo,,,inhlanganyelamitfombo,,,,,ihlanganisela yemithombo yamasiso,,,,kopanya,tlhakanya,,,,peeletšo ya mohlakanelwa,,,kopanyo ya mehlodi ya letsete,,ṱhanganelano,,,nhlanganiso wa vuvekisi,,,
dsac_multi_fin_00300,portfolio,,,,portefeulje,,,iqoqotshalomali,iphothifoliyo,,ipotifoliyo,,,umlandvolutjalomali,iphothifoliyo,,,,iphothifoliyo,,,,potfolio,,,,,photefoliyo,,,potfoliyo,,phothifoḽio,,,photifoliyo,,,
dsac_multi_fin_00301,portfolio management,,,,portefeuljebestuur,,,ukuphathwa kweqoqotshalomali,ukuphathwa kwephothifoliyo,,ulawulo lwepotifoliyo,,,lulawulo lwemlandvolutjalomali,kuphatfwa kwemlandvolutjalomali,,,,ukuphathwa kwephothifoliyo,,,,taolopotfolio,,,,,taolo ya photefoliyo,,,tsamaiso ya potfoliyo,,ndangulo ya phothifoḽio,,,malawulelo ya photifoliyo,,,
dsac_multi_fin_00302,portfolio manager,,,,portefeuljebestuurder,,,umphathi weqoqotshalomali,umphathi wephothifoliyo,,umlawuli wepotifoliyo,,,umlawuli wemlandvolutjalomali,umphatsi wemlandvolutjalomali,,,,umphathi wephothifoliyo,umphathiphothifoliyo,,,molaolapotfolio,,,,,molaodi wa photefoliyo,,,motsamaisi wa potfoliyo,,mulangaphothifoḽio,,,mulawulaphotifoliyo,,,
dsac_multi_fin_00303,power of attorney {legal document},,,,volmag,,,igunya lokumela,,,igunya lokwenzela,,,ligunya lekumelela,,,,,igunya lokwenzela,amandla wokwenzela,,,lokwalotholelodithata,,,,,maatla a semolao,,,tokomane ya phano ya matla,,maanḓafhadzwa nga ramilayo,,,matimba ya muyimerixinawu,,,
dsac_multi_fin_00304,premium collector,,,,premie-invorderaar,,,umqoqinkokhelo yomshwalense,,,umqokeleli weeprimiyam,,,lodvonsa imali yepholisi,,,,,umbutheleli wephrimiyamu,,,,moduedisi,mokokoanyatuelo,moprimiamo,,,mokgoboketši wa phoremiamo,,,mmokelli wa dipremiamo,,mukuvhanganyaphirimiamu,mukuvhanganyambadelo,,muhlengeletanchayelo,,,
dsac_multi_fin_00305,preservation fund,,,,bewaringsfonds,,,isikhwama sokulondoloza,,,ingxowa-mali yokulondoloza umhlala-phantsi,,,sikhwama sekulondvolota,sikhwama sekonga,,,,isikhwama sokubulunga,,,,tlolepolokelo,,,,,sekhwama sa go lota dipeeletšo,,,letlole la dipoloko,,tshikwama tsha mbulungo,,,nkwamanhlayiso,,,
dsac_multi_fin_00306,principal {a loan},,,,hoofsom,,,uninasikweletu,,,inkunzi kwimali-mboleko,,,samba lesingenantalo,imali yesisekelontalo,imali yelubolekontalo,,,imalisisekelo ebolekiweko,,,,molato,sekoloto,,,,tšhelete ya mathomo ya kadimo,,,tjhelete ya motheo ya lounu,tjhelete ya motheo ya kadimo,tshikolodo tshihulwane,,,malixidzi,,,
dsac_multi_fin_00307,principal debt {e.g. a loan},,,,hoofskuld,,,isikweletu esisele,,,ityala lenkunzi kwimali-mboleko,,,sikweleti semalintalo,,,,,isikolodo semalisisekelo enamakonyana,isikwelede semalisisekelo enamakonyana,,,sekolototheo,,,,,sekoloto se segolo,sekoloto seo se tsentšhitšwego tswala,,sekoloto sa motheo,,mutengo wa u thoma,,,xikweletixidzi,,,
dsac_multi_fin_00308,proof of ownership,,,,bewys van eienaarskap,bewys van eiendomsreg,,ubufakazi bobunikazi,,,isiqinisekiso sobumnini,ubungqina bobumnini,,sicinisekisobunini,sibonisobunini,,,,isiqinisekiso sobunikazi,ubufakazi bobunikazi,,,tshupathuo,tshupabong,,,,bohlatse bja tšhupamong,,,bopaki ba thuo,,vhuṱanzi ha vhuṋe,,,vumbhoni bya vun’wini,,,
dsac_multi_fin_00309,pro rata premium <Latin>,,,,pro rata-premie,,,inkokhelomshwalense eyinanisiqhathaniso,,,inxenye yeprimiyam,,,iphrimiyamu yekulinganisela,,,,,iphrimiyamu yokulinganisela,,,,karoloprimiamo,,,,,phoremiamo ya pro rata,,,karolo ya primiamo,primiamo ya pro rata,phirimiamu ya pro rata,mbadelo ya pro rata,,xiphemu xa nchayelo,,,
dsac_multi_fin_00310,provident fund,,,,voorsorgfonds,,,isikhwama sikadekle,,,ingxowa-mali yomhlala-phantsi,,,sikhwama semhlalaphasi,,,,,isikhwama sokuhlinzekela,isikhwama sokubulungela ingomuso,isikhwama sokuqalelela,,letlolepabalelo,,,,,sekhwama sa phorovidente,sekhwama sa tetameso,,letlole la dipoloko,letlole la profidente,tshikwama tsha mbetshelwa,,,nkwama wa phenxeni,,,
dsac_multi_fin_00311,provisional tax,,,,voorlopige belasting,,,intela yesikhashana,,,irhafu engekaqinisekiswa,,,umtselo wemalingena,intsela yemalingena,,,,umthelo okhambela phambili,,,,lekgethonakwana,,,,,motšhelo wa nakwana,,,lekgetho ho ya ka tumellano,,muthelo wa zwenezwo,,,xibalo xa van’wamabindzu,,,
dsac_multi_fin_00312,proximate cause,direct cause,,,onmiddellike oorsaak,,,imbangelangqo,,,unobangela,,,imbangelangco,,,,,unobangela onqophileko,,,,setlhodikgolo,setlholatatlhegelokgolo,,,,sehlolakotsi,,,sesosa sa tahlehelo,,tshivhangi tsha ndozwo,,,xionhokulu,,,
dsac_multi_fin_00313,pyramid scheme,,,,piramideskema,,,uhlelokukhuphulana,ibhanoyi,,umasinyusane,,,makhuphulana,,,,,isikimu sephiramidi,,,,sekemanokotharo,sekemaphiramiti,,,,sekimo sa phiramiti,,,sekimi sa phiramiti,,tshikimu tsha phramidi,,,xikimi xa vuxisi,xikimi xa phiramidi,,
dsac_multi_fin_00314,refinance <v.>,,,,herfinansier,,,ukuxhasa kabusha,,,ukubolekwa imali ngokutsha,imboleko-mali ngokutsha,,phindza wesekele ngemali,phindza ubhadalele,,,,-sekela ngemali ngobutjha,-bhadalela ngobutjha,-bhadelela ngobutjha,,duelela gape,,,,,lefa sekoloto ka sekoloto,lefa mokitlana ka mokitlana,,-tshehetsa botjha ka tjhelete,,inga mulandu,,,ku sungurisa xikweleti,,,
dsac_multi_fin_00315,regular driver,,,,gereelde bestuurder,,,umshayeli ovamile,,,umqhubi osisigxina,,,umshayeli losemtsetfweni,,,,,umtjhayeli ovamileko,umtjhayeli wemihleni,,,mokgweetsimetlha,,,,,mootledi wa ka mehla,moreidi wa ka mehla,,mokganni wa ka mehla,,mureili wa misi,,,muchayeri wa nkarhi hinkwawo,,,
dsac_multi_fin_00316,reinstatement {of policy},,,,herstel,herstelling,,ukuvuselela,,,ukuvuselelwa kwepolisi,,,kuvuselela umshwalensi,,,,,ukuvuselelwa kwepholisi,,,,pusetso,,,,,pušetšosekeng,,,tsoso ya pholisi,,u vusuludza,,,mbuyiselo,,,
dsac_multi_fin_00317,reinvest,,,,herbelê,,,ukutshala imali kabusha,ukuphinde utshale imali,,tyala imali ngokutsha,,,sisa kabusha,phindza usise,,,,-sisa ngobutjha,,,,beeletsa gape,,,,,go beeletša ka boswa,go beeletša gape,,-tsetela hape,,bindudzahafhu,,,ku vekisa nakambe,,,
dsac_multi_fin_00318,reinvestment,,,,herbelegging,,,impindakutshala imali,,,utyalo-mali ngokutsha,,,kusisa kabusha,kuphindza usise,,,,ukusisa ngobutjha,,,,peeletsogape,,,,,peeletšoleswa,,,ho tsetela hape,,vhubindudzihafhu,,,mbekiso nakambe,,,
dsac_multi_fin_00319,rejected claim,,,,afgekeurde eis,verwerpte eis,,isicelo esinqatshiwe,,,ibango elikhatyiweyo,,,sibitinkhokhelo lesaliwe,sibito lesaliwe,ikleyimu leyalliwe,,,itleyimu eyaliweko,itleyimu echithiweko,,,kopogannweng,tleleimigannweng,,,,tleleime yeo e gannwego,tleleime yeo e latotšwego,,tleleimi e hannweng,,mbilo yo haniwaho,mbilokhanwa,,xikoxo lexi ariweke,,,
dsac_multi_fin_00320,remortgage <v.>,,,,met verband herbeswaar,,,ukuphinda uboleke ngendlu,,,imboleko-mali yendlu ngokutsha,,,tsatsa sikweleti sendlu kabusha,,,,,-bhadalela isikolodo sendlu ngobutjha,-bhadelela isikwelede sendlu ngobutjha,,,tsweletsa sekolotontlo,bonta gape,tsweletsa molatogape,,,tšea sekoloto sa thoto gape,tšea mokitlana wa thoto gape,,-ntjhafatsa bonto,,inga mulandu,,,ku teka xikweleti xa yindlu nakambe,,,
dsac_multi_fin_00321,rental income,,,,huurinkomste,,,ingenisomali yokuqashisa,,,ingeniso yokuqeshisa,,,imalingena yekucashisa,,,,,ingeniso yokuqatjhisa,,,,letsenokhiro,,,,,letseno la rente,letseno la khiro,,lekeno la kgiro,lekeno la rente,mbuelo ya rennde,,,malinghena yo hirisa,malinghena yo rhentisa,,
dsac_multi_fin_00322,rent-to-buy {contract},rent-to-own,,,huur-om-te-koop-kontrak,huur om te koop,,ukuqashela ukuthenga,,,ukuqeshela ukuthenga,,,kucashela kutsenga,,,,,ukuqatjhela ukuthenga,isivumelwano sokuqatjhela ukuthenga,,,thekokhiro,,,,,go rentela go reka,go hirela go reka,,ho hirela ho reka,ho rentela ho reka,u renndela thengo,u rengela thengo,,ku hirela ku xava,ku rhentela ku xava,,
dsac_multi_fin_00323,repayment {debt},,,,terugbetaling,,,inkokhelosikweletu,,,intlawulo-tyala,,,kubhadala sikweleti,,,,,ukubhadala isikolodo,ukubhadela isikwelede,,,tuelo gape,,,,,go lefela sekoloto,go lefela mokitlana,,ho lefa,,u lifha,,,ku hakela xikweleti,,,
dsac_multi_fin_00324,replacement cost,,,,vervangingskoste,,,izindleko zokubuyisela,,,iindleko zembuyiselo,,,tindleko tekuvala imphahla,,,,,iindleko zokujamiselela ipahla,,,,tshenyegelokemisetso,,,,,ditefelo tša go emela thoto,,,ditjeo tsa ntjhafatso,,mutengo wa ndifho,,,ndhurho wo siva,,,
dsac_multi_fin_00325,replacement value,,,,vervangingswaarde,,,inanibungako lokubuyisela,,,ixabiso lembuyiselo,,,linani lekubuyisela,,,,,inani lokujamiselela ipahla,,,,bolengkemisetso,,,,,boleng bja ditshenyagalelo,,,boleng ba ntjhafatso,,ndeme ya ndifho,,,nkunyani,,,
dsac_multi_fin_00326,repossess {e.g. goods},,,,terugneem,,,ukudla impahla,,,ukuthimba,,,dla imphahla,,,,,-emuka,-dla okuthenge ngesikwelede,-dla okuthenge ngesikolodo,-muka,thopa,gapa,tseela,,,tšeelwa thoto ya sekoloto,amogwa thoto ya mokitlana,,-hlahla,,dzhiulula,ṱunḓulula,,ku tekeriwa nhundzu ya xikweleti,,,
dsac_multi_fin_00327,representative {financial},,,,verteenwoordiger,,,ummeleli,,,ummeli,,,ummeleli,,,,,umjameli,,,,moemedi,,,,,moemedi,,,moemedi,,muimeli,,,muyimeri,,,
dsac_multi_fin_00328,rerate <v.>,,,,heraanslaan,,,ukubala kabusha,,,qwalasela ngokutsha iprimiyam,,,buyeketa,bala kabusha,,,,-buyekeza iphrimiyamu,,,,kediso sešwa,kedisa sešwa,,,,ela ka leswa,,,-bala botjha,,pima hafhu,,,pima nakambe,,,
dsac_multi_fin_00329,reserve <n.>,,,,reserwe,,,okugodliwe,,,uvimba,,,sibekelweceleni,lidlelantfongeni,imbemangitsemba,,,ipahla ebekelwe ngeqadi,,,,sefalathoko,polokelothoko,,,,polokelothoko,rizefe,,poloko,risefe,mbetshelwa,,,malimfihlo,mbekelatlhelo,rhizevhe,
dsac_multi_fin_00330,retail value,,,,kleinhandelswaarde,,,inani lokuthengisa,,,ixabiso lemarike,,,linani lekutsengisa,intsengo yekutsengisa,,,,inani lokuthengisa,,,,bolengthekiso,,,,,boleng bja thekišo,boleng bja poreisi,,boleng ba theko,,mutengo wa thengiso,,,nkunyani,,,
dsac_multi_fin_00331,retirement,,,,aftrede,,,umhlalaphansi,,,umhlala-phantsi,,,umhlalaphasi,,,,,umhlalaphasi,,,,tholotiro,,,,,tholomodiro,phentšhene,,peho ya meja,,nyawelo,,,ku ya ephenxenini,ku chipa,,
dsac_multi_fin_00332,retirement annuity,RA,,,aftreeannuïteit,AA,,umhlomulozikhathi womhlalaphansi,,,utyalo-mali lomhlala-phantsi,,,inzuzolusisomali yemhlalaphasi,,,,,imbadalo yesisomali yomhlalaphasi,imbadelo ye-anyuwithi,,,katsotshireletsotholotiro,anyuithitholotiro,tshiamelotholotiro,,,anyuithi ya tholomodiro,anyuithi ya phentšhene,,tjhelete ya peho ya meja,,anyuwithi ya nyawelo,,,malimbekiso ya phenxeni,malimbekiso ya nchipiso,,
dsac_multi_fin_00333,retirement benefit,,,,aftreevoordeel,,,umhlomulo womhlalaphansi,,,imali yomhlala-phantsi,,,inzuzo yemhlalaphasi,,,,,inzuzo yomhlalaphasi,umhlomulo womhlalaphasi,,,tshiamelotholotiro,,,,,penefiti ya tholomodiro,penefiti ya phentšhene,,kuno ya peho ya meja,,mbuelo ya nyawelo,,,mpfuno wa phenxeni,mbuyelo wa phenxeni,,
dsac_multi_fin_00334,retirement date,date of retirement,,,aftreedatum,datum van aftrede,,usuku lomhlalaphansi,,,umhla wokuthatha umhlala-phantsi,,,lusuku lwemhlalaphasi,,,,,ilanga lokuthatha umhlalaphasi,,,,letlhatholotiro,,,,,letšatšikgwedi la tholomodiro,letšatšikgwedi la phentšhene,,letsatsi la peho ya meja,,datumu ya nyawelo,,,siku ro ya phenxenini,siku ra nchipiso,,
dsac_multi_fin_00335,retirement funding income,RFI,pensionable income,pensionable salary,aftreebefondsingsinkomste,ABI,,ingenisomali lokubalela umhlalaphansi,,,umvuzo ekutsalwa kuwo intlawulo yomhlala-phantsi,i-RFI,,imalingena yekwesekela umhlalaphasi,,,,,ingeniso yokusekela umhlalaphasi,,,,leduelelatholotiro,letsenotuelelotholotiro,,,,letseno la sekhwama sa tholomodiro,,,lekeno la letlole pehong ya meja,,mbuyelo ya tshikwama tsha nyawelo,,,xiphemu xa muholo xa phenxeni,xiphemu xa muholo xa nchipiso,,
dsac_multi_fin_00336,retirement savings plan,,,,aftreespaarplan,,,uhlelo lokongela umhlalaphansi,,,ucwangciso-mali lomhlala-phantsi,i-inshorensi yokongela umhlala-phantsi,,luhlelokonga lwemhlalaphasi,,,,,ihlelo lokubulungela umhlalaphasi,ihlelo lokulondela umhlalaphasi,ihlelo lokongela umhlalaphansi,,leanopolokelotholotiro,,,,,peakanyo ya dipolokelo tša tholomodiro,peakanyo ya dipolokelo tša phentšhene,,moralo wa poloko wa peho ya meja,,pulane ya u vhulungela ya nyawelo,,,kungunhlayiso wa phenxeni,kungunhlayiso wa nchipiso,,
dsac_multi_fin_00337,return <n.>,returns {on investment},,,opbrengs,,,imbuyiselo,,,imbuyekezo,inzuzo,,inzuzo,,,,,inzuzo,,,,poelo,,,,,dipoelo,,,poello,,mbuelo,u xelelwa,,mbuyelo,,,
dsac_multi_fin_00338,revenue {e.g. on goods or services},,,,inkomste,,,ingenisomali,,,intengiso,,,imalingana,,,,,ingeniso,irevenyu,,,moputso,letseno,,,,ditseno,,,lekeno,,mbuelo,,,malinghena,,,
dsac_multi_fin_00339,risk {investment risk},,,,risiko,,,ingcuphe,,,umngcipheko,,,bungoti,,,,,okungaba yingozi,okungakulahlekela,,,tshosetso,kgonagalotatlhegelo,,,,kgonagalo ya tahlegelo,risiki,,kgonahalo ya kotsi,,khonadzeo ya ndozwo,,,nxungeto,,,
dsac_multi_fin_00340,risk and reward {a ratio in investment},risk and reward ratio,,,risiko en beloning,,,ingcuphe nomvuzo,,,umngcipheko nembuyekezo,,,bungoti nenzuzo,,,,,okungaba yingozi nembuyiselo,,,,putso le tshosetso,putso le kgonagalotatlhegelo,,,,kgonagalo ya tahlegelo le puno,risiki le puno,,kotsi le kuno,,khonadzeo ya ndozwo na mbuelo,,,nxungeto na mbuyelo,,,
dsac_multi_fin_00341,salary scale,,,,salarisskaal,,,izingamholo,,,isilinganisi-mvuzo,isilinganisi-mrholo,,silinganisomholo,,,,,isilinganiso somrholo,,,,selekanyotuelo,selekanyomogolo,,,,tekanyetšo ya mogolo,tekanyetšo ya moputso,,sekala sa mokgolo,sekala sa moputso,tshikalo tsha muholo,tshilinganyo tsha muholo,,xikalo xa muholo,,,
dsac_multi_fin_00342,sales agreement,,,,verkoopsooreenkoms,,,isivumelwano sokuthengiselana,,,isivumelwano sentengiselwano,,,sivumelwano sekutsengiselana,,,,,isivumelwano sokuthengisa,,,,tumelanothekiso,,,,,tumelelano ya thekišo,,,tumellano ya thekisetsano,,thendelano ya thengiso,,,ntwanano wa nxaviselano,,,
dsac_multi_fin_00343,salvage <n.>,{damaged property},,,herwonne goedere,herwinde goed,,uhlelokunciphisa ukulahlekelwa,,,unciphiso-lahleko,,,sifalakahla,,,,,ipahla enobubhadekelo,,,,letlotla,,,,,leratha,,,poello thepeng e senyehileng,,mbuisatshinyalelo,,,nhundzu leyi vavisekeke,,,
dsac_multi_fin_00344,savings plan,,,,spaarplan,,,uhlelo lokonga,,,isicwangciso sokonga,,,luhlelokonga,,,,,ihlelo lokubulunga,ihlelo lokonga,ihlelo lokulonda,,thulaganyopoloko,leanopoloko,,,,peakanyo ya dipolokelo,,,moralo wa poloko,,pulane ya mbulungo,,,kungunhlayiso,,,
dsac_multi_fin_00345,self-insurance,,,,selfversekering,,,ukuzikhava,,,ukuzongela,,,kutongela,kutentela umshwalensi,,,,ukuzi-intjhorela,,,,itshireletso,,,,,go itirela inišorentshe,,,inshorense ya boipolokelo,,ndindakhombo ya vhuṋe,,,ndzindzakhombon’wini,,,
