id,eng__001,eng__002,eng__003,eng__004,eng__005,eng__006,eng__007,eng__008,Sesotho__-,Setswana__-,Syonym__-,Tshivenda__-,afr__001,afr__002,afr__003,afr__004,afr__005,afr__006,nde__001,nde__002,nde__003,nde__004,nso__001,nso__002,nso__003,nso__004,nso__005,nso__006,nso__007,nso__008,sot__-,sot__001,sot__002,sot__003,sot__004,sot__005,sot__006,sot__007,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,tsn__001,tsn__002,tsn__003,tsn__004,tsn__005,tsn__006,tso__001,tso__002,tso__003,tso__004,tso__005,tso__006,tso__007,ven__001,ven__002,ven__003,ven__004,ven__005,ven__006,ven__007,ven__008,ven__009,xho__001,xho__002,xho__003,xho__004,xho__005,xho__006,xho__007,xho__008,zul__001,zul__002,zul__003,zul__004,zul__005
dsac_ns_sotho_00931,font,,,,,,,,,,,,letterbeeld,,,,,,,,,,bogolo bja maletere,dihlaka,fonte,,,,,,,fonto,mofuta wa mongolo,,,,,,,,,,,mofuta wa mokwalo,fonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00932,food,,,,,,,,,,,,voedsel,kos,,,,,,,,,dijo,,,,,,,,,dijo,,,,,,,,,,,,dijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00933,food-chain,,,,,,,,,,,,voedselketting,,,,,,,,,,mojanotatelano,fututšheine,tatelano ya go jana ga diphedi,neeletšano ya dijo,,,,,,neeletsano ya dijo,,,,,,,,,,,,tlhatlhamano ya jaa-jewa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00934,food mixer,,,,,,,,,,,,menger,,,,,,,,,,sehlakanyadijo,sekopanyadijo,,,,,,,,lefehlo,,,,,,,,,,,,setswakadijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00935,food tin,,,,,,,,,,,,blikkie,,,,,,,,,,tšhitswanalotadijo,,,,,,,,,lekotikoti la dijo,,,,,,,,,,,,thini ya dijo,moteme wa dijo,bolekana jwa dijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00936,foot,,,,,,,,,,,,voet,,,,,,,,,,kgato,lenao,leoto,,,,,,,leoto,,,,,,,,,,,,lonao,kgato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00937,force n.,,,,,,,,,,,,krag,,,,,,,,,,maatla,,,,,,,,,tshutumetso,,,,,,,,,,,,maatla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00938,forest,,,,,,,,,,,,woud,bos,,,,,,,,,sethokgwa,lesodi,sekgwa,,,,,,,moru,,,,,,,,,,,,sekgwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00939,fork,,,,,,,,,,,,tuinvurk,,,,,,,,,,foroko,,,,,,,,,fereko,,,,,,,,,,,,foroko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00940,form n.,,,,,,,,,,,,vorm,,,,,,,,,,sebopego,tlhamego,popego,,,,,,,sebopeho,,,,,,,,,,,,foromo,popego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00941,form v.,,,,,,,,,,,,vorm,,,,,,,,,,hlama,bopa,,,,,,,,bopa,,,,,,,,,,,,bopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00942,formation,,,,,,,,,,,,vorming,,,,,,,,,,tlhamo,popo,,,,,,,,popeho,,,,,,,,,,,,popo,tlhamego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00943,fossil fuel,,,,,,,,,,,,fossielbrandstof,,,,,,,,,,sebešeletši sa fosili,fosilifuele,sebešwa sa fosili,,,,,,,dibeso tsa fosile,,,,,,,,,,,,ditukisi tsa fosele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00944,fountain,,,,,,,,,,,,fontein,,,,,,,,,,sediba,mothapo,faunthene,,,,,,,mohlodi,,,,,,,,,,,,motswedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00945,fowl,,,,,,,,,,,,hoender,,,,,,,,,,kgogo,,,,,,,,,kgoho,,,,,,,,,,,,koko,kgogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00946,fowl-run,,,,,,,,,,,,hoenderkamp,,,,,,,,,,hoko ya dikgogo,bolotadikgogo,,,,,,,,hoko,,,,,,,,,,,,hoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00947,fox,,,,,,,,,,,,jakkals,,,,,,,,,,phukubje,,,,,,,,,mopheme,,,,,,,,,,,,phokoje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00948,fracture n.,,,,,,,,,,,,fraktuur,,,,,,,,,,thobego,,,,,,,,,peperano,,,,,,,,,,,,thobego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00949,frame structure,,,,,,,,,,,,raamstruktuur,,,,,,,,,,sebopegohlako,,,,,,,,,foreimi,,,,,,,,,,,,kgatlha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00950,fray v.,,,,,,,,,,,,uitrafel,,,,,,,,,,hlarolla,hlarologa,hlaramologa,hlaramolla,,,,,,hlahlatheha,,,,,,,,,,,,safoga,rafoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00951,freeze,,,,,,,,,,,,vries,,,,,,,,,,kgahliša,,,,,,,,,hwama,,,,,,,,,,,,gatsetsa,swisa kgapetla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00952,freezer,,,,,,,,,,,,vrieskas,,,,,,,,,,frizara,sekgahliši,,,,,,,,sehwamisi,,,,,,,,,,,,segatsetsi,seswisakgapetla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00953,freezer compartment,,,,,,,,,,,,vrieshokkie,,,,,,,,,,phaphošanasekgahliši,,,,,,,,,karolo ya sehwamisi,,,,,,,,,,,,karolokgatsetsi,karolotshwisokgapetla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00954,freezing point,,,,,,,,,,,,vriespunt,,,,,,,,,,bogomakgahlišo,bokgahlo,,,,,,,,ntlhakgwamo,,,,,,,,,,,,boswakgapetla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00955,fresh air,,,,,,,,,,,,vars lug,,,,,,,,,,moya wo hlabošago,moya wo hlwekilego,,,,,,,,moya o hlwekileng,,,,,,,,,,,,mowaphepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00956,fresh product,,,,,,,,,,,,vars produk,,,,,,,,,,setšweletšwananana,setšweletšwaseswa,setšweletšwahlabošwa,,,,,,,sehlahiswa se foreshe,,,,,,,,,,,,kungo e e foreše,kungo e e itekanetseng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00957,freshwater fish,,,,,,,,,,,,varswatervis,,,,,,,,,,hlapimeetsehlweka,,,,,,,,,tlhapi ya metsi a se nang letswai,,,,,,,,,,,,tlhapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00958,freshwater sunfish,,,,,,,,,,,,varswatersonvis,,,,,,,,,,hlapitšatši ya ka meetseng a hlwekilego,hlapitšatši ya meetsehlweka,,,,,,,,tlhapi ya sunfish,,,,,,,,,,,,tlhapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00959,friction,,,,,,,,,,,,wrywing,,,,,,,,,,kgohlano,,,,,,,,,kgohlano,,,,,,,,,,,,kgotlhano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00960,frog,,,,,,,,,,,,padda,,,,,,,,,,segwagwa,segwegwe,,,,,,,,senqaqane,,,,,,,,,,,,segwagwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00961,front tooth,,,,,,,,,,,,voortand,,,,,,,,,,leinomaleba,leinokgema,leinokgama,,,,,,,leino la kapele,,,,,,,,,,,,lenathi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00962,frost,,,,,,,,,,,,ryp,,,,,,,,,,šobane,tšhwaane,,,,,,,,serame,,,,,,,,,,,,segagane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00963,fructose,,,,,,,,,,,,fruktose,,,,,,,,,,frukthouse,,,,,,,,,tswekere ya ditholwana,,,,,,,,,,,,sukiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00964,fruit,,,,,,,,,,,,vrug,,,,,,,,,,seenwa,,,,,,,,,tholwana,,,,,,,,,,,,leungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00965,fruit juice,,,,,,,,,,,,vrugtesap,,,,,,,,,,senokenywa,matutu a go tšwa dienyweng,,,,,,,,lero la ditholwana,,,,,,,,,,,,matuteungo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00966,fuel,,,,,,,,,,,,brandstof,,,,,,,,,,sebešeletši,sebešwa,,,,,,,,dibeso,,,,,,,,,,,,setuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00967,fulcrum,,,,,,,,,,,,draaipunt,spilpunt,,,,,,,,,falkhramo,,,,,,,,,mateano,falkramo,,,,,,,,,,,moikaego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00968,full-grown,,,,,,,,,,,,uitgegroei,volgroei,,,,,,,,,e godilego,godile,,,,,,,,hodileng,,,,,,,,,,,,godileng ka botlalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00969,function n.,,,,,,,,,,,,funksie,,,,,,,,,,mohola,modiro,mošomo,,,,,,,tshebetso,mosebetsi,,,,,,,,,,,tiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00970,function v.,,,,,,,,,,,,funksioneer,,,,,,,,,,šoma,hola,,,,,,,,sebenza,,,,,,,,,,,,dira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00971,fungus,,,,,,,,,,,,fungus,,,,,,,,,,mouta,fankase,,,,,,,,hlobo,,,,,,,,,,,,mouta,boswa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00972,funnel,,,,,,,,,,,,tregter,,,,,,,,,,fanele,mojagobedi,,,,,,,,fanele,,,,,,,,,,,,teregetere,fanele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00973,fur,,,,,,,,,,,,pels,,,,,,,,,,boya,,,,,,,,,boya,,,,,,,,,,,,boboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00974,furniture,,,,,,,,,,,,meubels,,,,,,,,,,phahlo,fenišara,fenitšhara,fenešara,fenetšhara,,,,,thepa,,,,,,,,,,,,fenitšha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00975,furrow,,,,,,,,,,,,leivoor,,,,,,,,,,mokero,foro,,,,,,,,foro,,,,,,,,,,,,mosele,foro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00976,fuse n.,,,,,,,,,,,,sekering,,,,,,,,,,fiyuse,fiuse,,,,,,,,fiyuse,,,,,,,,,,,,feuse,phetisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00977,fuse v.,,,,,,,,,,,,smelt,,,,,,,,,,kgomaganya,kopanya,hlakantšha,,,,,,,tjheseletsa,,,,,,,,,,,,momaganya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00978,gale,,,,,,,,,,,,stormwind,,,,,,,,,,ledimo,,,,,,,,,sefefo,,,,,,,,,,,,sefefo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00979,garage,,,,,,,,,,,,motorhuis,garage,,,,,,,,,karatšhe,bolotadikoloi,bodulakoloi,,,,,,,karatjhe,,,,,,,,,,,,karatšhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00980,garden,,,,,,,,,,,,tuin,,,,,,,,,,serapa,tšhengwana,segotlwana,,,,,,,tshingwana,serapa,,,,,,,,,,,tshingwana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00981,garden flower,,,,,,,,,,,,tuinblom,,,,,,,,,,letšoba la tšhengwaneng,letšobaserapana,,,,,,,,tshimo ya dipalesa,,,,,,,,,,,,lelobatshingwana,sethunyatshingwana,tšhešetshingwana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00982,garden snail,,,,,,,,,,,,tuinslak,,,,,,,,,,kgopaserapana,kgohu,,,,,,,,kgofu,,,,,,,,,,,,kgopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00983,garden soil,,,,,,,,,,,,tuingrond,,,,,,,,,,mobu wa serapeng,mobunontšhwa,,,,,,,,mobu wa ho lema,,,,,,,,,,,,mmu monontshwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00984,gas,,,,,,,,,,,,gas,,,,,,,,,,kgase,moya,gase,,,,,,,kgase,,,,,,,,,,,,gase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00985,gas burner,,,,,,,,,,,,gasbrander,,,,,,,,,,setšhumi sa gase,setšhumampara,,,,,,,,lebone la kgase,sehotetsi sa kgase,,,,,,,,,,,tlhogwanagase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00986,gaseous exchange,,,,,,,,,,,,gaswisseling,,,,,,,,,,phetošetšo ya gase,neelano ya digase,neelano ya moya,,,,,,,phapanyetsano ya dikgase,,,,,,,,,,,,thefosanogase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00987,gas stove,,,,,,,,,,,,gasstoof,,,,,,,,,,setofo sa gase,,,,,,,,,setofo sa kgase,,,,,,,,,,,,setofo sa gase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00988,gauze,,,,,,,,,,,,gaas,,,,,,,,,,sefo,kose,,,,,,,,sefe,,,,,,,,,,,,sefo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00989,gear,,,,,,,,,,,,rat,,,,,,,,,,kere,,,,,,,,,gere,,,,,,,,,,,,kere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00990,gear system,,,,,,,,,,,,ratstelsel,,,,,,,,,,peakanyokere,tsela ya kere,,,,,,,,tshebetso ya digere,,,,,,,,,,,,thulaganyokere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00991,gear train,,,,,,,,,,,,ratreeks,ratstel,,,,,,,,,molokoloko wa kere,,,,,,,,,digere tse latelanang,,,,,,,,,,,,kgolaganokere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00992,gecko,,,,,,,,,,,,boomgeitjie,,,,,,,,,,tšhitadingaka,sepharamedi,sepharelankong,,,,,,,tjheiki,,,,,,,,,,,,rankgatakane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00993,gender,,,,,,,,,,,,geslag,,,,,,,,,,bong,mong,,,,,,,,bong,,,,,,,,,,,,bong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00994,generate,,,,,,,,,,,,genereer,,,,,,,,,,tšweletša,hlagiša,fehla,,,,,,,fehla,,,,,,,,,,,,fetlha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00995,generation {e.g. of electricity},,,,,,,,,,,,generasie,,,,,,,,,,tšweletšo,tlhagišo,phehlo,,,,,,,phehlo,,,,,,,,,,,,phetlho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00996,generator,,,,,,,,,,,,generator,ontwikkelaar,,,,,,,,,sefehli,sefehlamohlagase,tšenereitha,tšenereithara,,,,,,sefehlamatla,,,,,,,,,,,,jenereita,sefetlhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00997,gentle adj.,,,,,,,,,,,,sag,,,,,,,,,,bosele,boletana,boletiana,bonolo,boleta,,,,,bobebe,,,,,,,,,,,,bonolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00998,gently adv.,,,,,,,,,,,,saggies,,,,,,,,,,ga bosele,ka boletana,ka boletiana,ga bonolo,ka bonolo,,,,,ha bobebe,,,,,,,,,,,,bonolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_00999,geography,,,,,,,,,,,,geografie,,,,,,,,,,thutafase,,,,,,,,,thutalefatshe,,,,,,,,,,,,thutafatshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01000,geranium,,,,,,,,,,,,malva,,,,,,,,,,tšireniamo,,,,,,,,,jeraniamo,,,,,,,,,,,,jeraniamo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01001,germ,,,,,,,,,,,,kiem,,,,,,,,,,twatši,,,,,,,,,kokwanahloko,,,,,,,,,,,,mogare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01002,germinate,,,,,,,,,,,,ontkiem,,,,,,,,,,mela,,,,,,,,,mela,,,,,,,,,,,,tlhoga,mela,kukunya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01003,germinating tray,,,,,,,,,,,,ontkiemingsbak,,,,,,,,,,threi ya bomedišetšo,,,,,,,,,sejana sa ho medisetsa,,,,,,,,,,,,lekidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01004,germination,,,,,,,,,,,,ontkieming,,,,,,,,,,go mela,melo,,,,,,,,ho mela,,,,,,,,,,,,mela,kukunya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01005,gill,,,,,,,,,,,,kieu,,,,,,,,,,leswafohlapi,,,,,,,,,letshwafotlhapi,gili,,,,,,,,,,,kgwafotlhapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01006,giraffe,,,,,,,,,,,,kameelperd,,,,,,,,,,thutlwa,,,,,,,,,thuhlo,,,,,,,,,,,,thutlwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01007,give birth,,,,,,,,,,,,geboorte skenk,,,,,,,,,,belega,tswala,hlatša,,,,,,,tswala,beleha,,,,,,,,,,,belega,tsala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01008,glass,,,,,,,,,,,,glas,,,,,,,,,,galase,,,,,,,,,kgalase,,,,,,,,,,,,galase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01009,glass basin,glass trough,,,,,,,,,,,glasskottel,,,,,,,,,,sekotlelwana sa galase,,,,,,,,,sejana sa kgalase,,,,,,,,,,,,mogopo wa galase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01010,glass beaker,,,,,,,,,,,,glasbeker,,,,,,,,,,pikara ya galase,,,,,,,,,lebekere la kgalase,,,,,,,,,,,,bekere ya galase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01011,glass cylinder,,,,,,,,,,,,glassilinder,,,,,,,,,,silintara sa galase,silindara sa galase,,,,,,,,silindara ya kgalase,,,,,,,,,,,,selennere ya galase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01012,glass jar,,,,,,,,,,,,glasfles,,,,,,,,,,jekana ya galase,lefiswana la galase,jara ya galase,,,,,,,setshelo sa kgalase,,,,,,,,,,,,jara ya galase,moduto wa galase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01013,glass pane,,,,,,,,,,,,glasruit,,,,,,,,,,galase ya lefastere,galase ya lefestere,,,,,,,,reiti,,,,,,,,,,,,reite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01014,glass plate,glass sheet,,,,,,,,,,,glasblad,glasplaat,,,,,,,,,pepetla ya galase,,,,,,,,,polata ya kgalase,letlapa la kgalase,,,,,,,,,,,papetla ya galase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01015,glass slide,,,,,,,,,,,,glasskyfie,glasplaatjie,,,,,,,,,selaete sa galase,,,,,,,,,selaete sa kgalase,,,,,,,,,,,,selaete sa galase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01016,glass straw,,,,,,,,,,,,glasstrooitjie,,,,,,,,,,hlwai ya galase,setoroo sa galase,,,,,,,,lehlakana la kgalase,,,,,,,,,,,,letlhakanagalase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01017,glider,,,,,,,,,,,,sweeftuig,,,,,,,,,,sethalamoyeng,sephaphamalamoyeng,,,,,,,,selelemela,,,,,,,,,,,,sephaphasedi,thalamoweng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01018,glucose,,,,,,,,,,,,glukose,,,,,,,,,,tlelukhouse,tllukhouse,,,,,,,,tlulukose,,,,,,,,,,,,sukiritlhago,tlelekhose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01019,glue,,,,,,,,,,,,gom,,,,,,,,,,semamaretši,sekgomaretši,,,,,,,,sekgomaretsi,,,,,,,,,,,,sekgomaretsi,leme,tleluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01020,glue gun,,,,,,,,,,,,lympistool,,,,,,,,,,sethunya sa semamaretši,sethunya sa segomaretši,,,,,,,,sethunya sa sekgomaretsi,,,,,,,,,,,,setamolasekgomaretsi,setamusasekgomaretsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01021,gnaw v.,,,,,,,,,,,,knaag,,,,,,,,,,kokona,,,,,,,,,kokona,,,,,,,,,,,,gabura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01022,golden brown,,,,,,,,,,,,goudbruin,,,,,,,,,,tsothwanagauta,phefadigauta,,,,,,,,bosootho ba kgauta,,,,,,,,,,,,borokwagouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01023,goldfish,,,,,,,,,,,,goudvis,,,,,,,,,,hlapigauta,,,,,,,,,tlhapi ya lapeng,,,,,,,,,,,,tlhapigouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01024,good-natured adj.,,,,,,,,,,,,goedgeaard,,,,,,,,,,ya mabobo,wa mabobo,ya ponelopele,e tswalegilego,,,,,,lokileng,,,,,,,,,,,,-maitsholomantle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01025,goose,,,,,,,,,,,,gans,,,,,,,,,,legantshe,leganse,,,,,,,,kgantshi,,,,,,,,,,,,ganse,leganse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01026,gorilla,,,,,,,,,,,,gorilla,,,,,,,,,,korila,,,,,,,,,gorila,,,,,,,,,,,,korila,belerutwane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01027,gradual change,,,,,,,,,,,,geleidelike verandering,,,,,,,,,,phetogoboiketlo,phetogobosele,,,,,,,,phetoho e iketlileng,,,,,,,,,,,,phetogosenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01028,grain,,,,,,,,,,,,graankorrel,,,,,,,,,,thoro,,,,,,,,,thollo,,,,,,,,,,,,thoro,tlhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01029,grain sort,,,,,,,,,,,,graansoort,,,,,,,,,,mohutathoro,,,,,,,,,mofuta wa thollo,,,,,,,,,,,,mofutatlhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01030,gram,g,,,,,,,,,,,gram,,,,,,,,,,g,kramo,gramo,kgramo,,,,,,kgeramo,,,,,,,,,,,,gerama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01031,grape,,,,,,,,,,,,druiwe,,,,,,,,,,terebe,,,,,,,,,morara,,,,,,,,,,,,terebe,morara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01032,grape-sugar,,,,,,,,,,,,druiwesuiker,,,,,,,,,,swikiriterebe,swikiriditerebe,,,,,,,,tswekere ya morara,,,,,,,,,,,,sukirimorara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01033,graph,,,,,,,,,,,,grafiek,,,,,,,,,,krafo,,,,,,,,,kerafo,,,,,,,,,,,,kerafo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01034,graphics {computer},,,,,,,,,,,,grafika,,,,,,,,,,dikrafiki,,,,,,,,,dikerafiki,,,,,,,,,,,,ditshwantsho,dithalwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01035,graphite,,,,,,,,,,,,grafiet,potlood,,,,,,,,,krafaete,,,,,,,,,kerafaete,,,,,,,,,,,,tshidi,sesidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01036,grass,,,,,,,,,,,,gras,,,,,,,,,,bjang,,,,,,,,,jwang,,,,,,,,,,,,bojang,tlhaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01037,grasshopper,,,,,,,,,,,,sprinkaan,,,,,,,,,,mohutatšie,,,,,,,,,lerutle,tsie,,,,,,,,,,,tsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01038,grassland,,,,,,,,,,,,grasveld,,,,,,,,,,phulong,nagabjang,mafulo,,,,,,,lekgulo,leboella,,,,,,,,,,,phulo,mafulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_ns_sotho_01039,grate v.,,,,,,,,,,,,rasper,,,,,,,,,,gohla,kreitha,,,,,,,,kereita,,,,,,,,,,,,falafala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
